dob,fighter_id,height,n_draw,n_loss,n_win,name,reach,sig_str_abs_pM,sig_str_def_pct,sig_str_land_pM,sig_str_land_pct,stance,sub_avg,td_avg,td_def_pct,td_land_pct,weight
"Feb 02, 1991",a0c64f272b65d441,"5' 6""",0,6,12,Eric Shelton,"68""",1.88,0.63,2.57,0.42,Orthodox,0.2,2.83,0.46,0.51,125 lbs.
--,285e32e41f61a5b1,--,0,2,3,Jason Sharp,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,205 lbs.
"Dec 08, 1972",fcaae0385b514f11,"5' 10""",2,11,22,Frank Shamrock,--,4.66,0.57,4.75,0.53,Orthodox,1.1,0.35,0.37,0.5,185 lbs.
"Feb 11, 1964",63b65af1c5cb02cb,"6' 1""",2,16,28,Ken Shamrock,"72""",4.3,0.39,1.47,0.46,Orthodox,2.5,0.94,0.44,0.6,205 lbs.
"Jul 22, 1971",0f6528b461e47462,"5' 6""",4,2,7,Joao Roque,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,155 lbs.
"Nov 10, 1981",3c0437fbeda06962,"6' 1""",1,13,15,George Roop,"72""",2.47,0.6,3.43,0.34,Orthodox,0.1,1.05,0.59,0.57,135 lbs.
"Dec 24, 1985",5580771f383e141f,"5' 10""",0,8,19,Jesse Ronson,"72""",2.73,0.59,3.09,0.46,Southpaw,0.3,0.67,0.61,0.4,155 lbs.
"Jun 03, 1986",82cbb809d5ee565c,"5' 6""",0,6,12,Mara Romero Borella,"69""",2.87,0.73,2.98,0.35,Orthodox,0.3,1.68,0.66,0.41,125 lbs.
"Apr 30, 1977",f77c68bb4be8516d,"6' 0""",0,4,13,Yoel Romero,"73""",3.21,0.6,3.71,0.49,Southpaw,0.0,1.79,0.78,0.31,185 lbs.
"Apr 15, 1978",744e098e065cfdbe,"6' 0""",0,3,11,Ricardo Romero,"76""",4.77,0.46,2.17,0.55,Orthodox,3.3,1.63,1.0,0.1,205 lbs.
"Dec 11, 1990",c0badf3243907e59,"6' 0""",0,0,11,Alexander Romanov,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,265 lbs.
"Jun 08, 1985",3b83fec860a45ca1,"6' 1""",0,4,3,Tim Roman,--,2.4,0.4,0.6,0.4,,0.0,1.0,0.16,1.0,170 lbs.
"Jan 26, 1977",c4b6099f0d25f75e,"5' 9""",0,4,8,Jared Rollins,--,2.41,0.39,3.33,0.57,Orthodox,1.2,2.5,0.5,0.5,170 lbs.
"Jul 14, 1979",75e0d3cc2262b732,"5' 10""",0,7,11,Shane Roller,"72""",2.65,0.6,2.04,0.34,Orthodox,1.9,2.46,0.42,0.33,155 lbs.
--,36f3d235493d35ad,"6' 0""",0,4,2,Pete Rogers Jr.,--,1.71,0.65,0.66,0.15,,0.0,0.0,0.0,0.0,145 lbs.
"Aug 27, 1972",ece280745f8727b8,"5' 8""",2,3,7,Kamal Shalorus,"68""",2.99,0.7,3.06,0.32,Orthodox,0.0,2.07,0.8,0.5,155 lbs.
"Nov 18, 1995",9eed2bcc9e0b92af,"6' 4""",0,1,7,Leon Shahbazyan,"74""",8.18,0.32,6.33,0.52,Orthodox,0.0,1.46,0.0,0.5,170 lbs.
"Nov 20, 1997",4144798612ef96e5,"6' 2""",0,0,11,Edmen Shahbazyan,"74""",2.16,0.62,4.11,0.52,Orthodox,0.8,6.77,0.75,0.4,185 lbs.
--,5c38639f860a5542,"5' 7""",0,1,0,Scott Shaffer,--,0.53,0.5,2.4,0.67,Orthodox,3.0,0.0,0.72,0.0,145 lbs.
"Jul 16, 1977",5dfe71ade71f3a4b,"5' 3""",0,4,13,Rosi Sexton,"63""",7.42,0.41,3.31,0.39,Orthodox,0.0,0.75,0.8,0.1,135 lbs.
"Jun 08, 1958",c670aa48827d6be6,"6' 2""",7,18,100,Dan Severn,--,0.0,0.0,0.0,0.0,Southpaw,0.0,0.0,0.0,0.0,250 lbs.
--,dadaeb402526dca5,"6' 1""",0,3,4,Carl Seumanutafa,--,3.33,0.75,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,255 lbs.
"Sep 22, 1979",0ccab7c889ede9ea,"5' 3""",0,2,3,Fredy Serrano,"65""",1.89,0.61,1.58,0.26,Orthodox,0.0,2.84,0.84,0.25,125 lbs.
"Dec 23, 1963",e7ec11096eac0282,"5' 8""",4,29,56,Adrian Serrano,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,170 lbs.
"Mar 27, 1978",1975c2272ba40e71,"5' 9""",0,3,7,Nick Serra,--,1.73,0.43,0.0,0.0,Orthodox,2.0,1.0,0.0,0.1,170 lbs.
"Jun 02, 1974",86dfed7cc24a9fa7,"5' 6""",0,7,11,Matt Serra,"68""",2.64,0.46,1.98,0.39,Orthodox,0.9,2.05,0.38,0.2,170 lbs.
"Feb 15, 1984",f304aff405c4a8fa,"5' 11""",0,8,11,Brian Rogers,--,5.76,0.58,4.79,0.38,,0.6,1.22,1.0,0.5,185 lbs.
"Feb 17, 1981",9141bb39310773c7,"6' 5""",0,4,11,Brett Rogers,"81""",3.2,0.46,3.17,0.44,Orthodox,0.0,0.0,0.58,0.0,265 lbs.
"Jun 25, 1985",ab943cd2c3c17825,"6' 1""",1,7,16,Marcos Rogerio de Lima,"75""",2.61,0.54,3.55,0.54,Orthodox,0.8,0.78,0.36,0.6,253 lbs.
"Jul 06, 1987",7195e2a932686f82,"6' 2""",0,1,7,Nick Roehrick,"75""",6.92,0.44,2.31,0.17,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
"Dec 10, 1987",90e0985df05e51bc,"5' 7""",0,5,15,Ray Rodriguez,"69""",5.95,0.4,1.22,0.33,Orthodox,0.0,1.22,0.4,0.33,135 lbs.
"Dec 31, 1986",8a1f3b5c526cd6e6,"6' 1""",0,1,8,Daniel Rodriguez,"75""",6.33,0.58,7.2,0.48,Southpaw,0.0,4.0,0.0,0.8,170 lbs.
"Apr 29, 1987",cd2c4d30c6e13b47,"5' 6""",2,0,12,Marina Rodriguez,"65""",3.57,0.53,5.6,0.5,Orthodox,0.2,0.48,0.7,0.33,115 lbs.
"Nov 28, 1988",18b602842a24f7c5,"6' 4""",0,3,10,Mike Rodriguez,"82""",3.38,0.45,4.31,0.52,Southpaw,0.0,0.0,0.38,0.0,205 lbs.
"Oct 06, 1992",cbf5e6f231b55443,"5' 11""",0,2,13,Yair Rodriguez,"71""",3.13,0.57,4.33,0.45,Orthodox,0.9,0.9,0.63,0.29,145 lbs.
"Apr 25, 1985",5a6e4d2f0c76a242,"5' 9""",0,4,10,Manuel Rodriguez,"68""",3.23,0.38,0.81,0.33,Orthodox,0.0,9.09,0.0,0.75,170 lbs.
"Aug 19, 1977",50cc91ce2982785d,"6' 4""",0,13,47,Ricco Rodriguez,--,1.15,0.61,1.85,0.51,Orthodox,1.0,2.3,0.4,0.39,265 lbs.
--,26eddcda9d6b2ffe,"5' 7""",2,8,10,Paul Rodriguez,--,1.68,0.68,0.84,1.0,Orthodox,0.0,0.0,0.5,0.0,155 lbs.
--,efab191f204ffa17,--,0,1,1,Nicholas Sergiacomi,--,3.94,0.59,4.38,0.55,,0.0,0.0,0.0,0.0,170 lbs.
"May 24, 1980",253d3f9e97ca149a,"6' 2""",0,5,8,Alex Serdyukov,"74""",2.53,0.54,3.92,0.42,Orthodox,2.6,1.56,0.7,0.6,170 lbs.
--,b23fca14c7b79935,"6' 0""",0,4,12,Ivan Serati,--,5.33,0.29,0.86,0.26,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
--,2f04c4183523be2e,"6' 3""",0,9,8,Ray Seraille,--,17.65,0.41,5.29,0.27,,0.0,0.0,0.0,0.0,246 lbs.
--,88b250ba222c3a98,"5' 6""",0,5,3,Kim In Seok,--,5.19,0.6,0.87,0.37,Orthodox,0.0,0.0,0.0,0.0,145 lbs.
"May 21, 1981",3ed134d85dfbd7b4,"5' 11""",0,2,2,Brandon Sene,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,205 lbs.
"Nov 03, 1980",51b1e2fd9872005b,"5' 9""",0,4,8,Mackens Semerzier,"72""",3.48,0.46,2.91,0.45,Orthodox,2.1,2.14,0.5,0.5,145 lbs.
"Jun 17, 1977",5f2f0da6fd6a84fd,"6' 0""",2,9,30,Andrei Semenov,--,2.44,0.6,0.78,0.15,Orthodox,0.4,1.74,0.55,0.8,185 lbs.
"Aug 05, 1982",0359313549d230a1,"5' 11""",0,5,9,Pete Sell,"75""",3.65,0.51,2.6,0.42,Orthodox,0.9,0.91,0.47,0.21,170 lbs.
"Feb 12, 1992",348dff4e03bd18c6,"6' 0""",0,3,12,Stefan Sekulic,"75""",2.4,0.57,1.47,0.37,Southpaw,0.0,1.0,0.33,0.2,170 lbs.
"Jul 03, 1976",e4bb7e483c4ad318,"6' 0""",1,17,23,Brendan Seguin,--,0.6,0.84,2.6,0.45,,0.0,5.0,1.0,0.62,185 lbs.
"Feb 15, 1971",646d5dbe509accd4,"6' 0""",0,1,2,Ray Sefo,--,1.71,0.72,0.86,0.31,Orthodox,0.0,0.0,0.66,0.0,240 lbs.
--,d6b68eaf4b68b160,"5' 9""",0,2,0,Rony Sefo,--,0.43,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,225 lbs.
"Jun 28, 1991",6c011be66326ad97,"5' 6""",0,2,4,Bruno Korea,"65""",3.42,0.4,2.01,0.34,,0.0,0.0,0.25,0.0,135 lbs.
--,1abf785143f8d5ec,"5' 11""",1,13,10,Kevin Roddy,--,2.38,0.6,2.64,0.3,,0.0,0.0,0.5,0.0,145 lbs.
"Oct 17, 1984",00e11b5c8b7bfeeb,"6' 3""",0,5,16,Luke Rockhold,"77""",2.43,0.56,4.18,0.48,Southpaw,1.1,0.67,0.68,0.3,205 lbs.
--,c75b99887c8c3f5a,"6' 0""",1,4,12,Keith Rockel,--,0.21,0.66,1.13,0.73,Orthodox,4.6,4.63,1.0,0.75,185 lbs.
"Jul 12, 1981",4f736494fc733095,"5' 10""",0,2,9,Carlos Eduardo Rocha,"70""",1.85,0.55,1.24,0.34,Orthodox,1.4,0.0,0.52,0.0,170 lbs.
"Jun 06, 1982",d403b1a6f278c95e,"5' 10""",0,4,11,Vagner Rocha,"73""",4.5,0.48,2.64,0.42,Orthodox,1.9,1.4,0.5,0.33,155 lbs.
"Jul 16, 1982",cbe79765d44bd172,"5' 9""",0,6,12,Alvin Robinson,"68""",1.29,0.51,1.57,0.5,Southpaw,1.2,1.24,0.25,0.5,155 lbs.
"Nov 27, 1968",1a1a4d7a29041d77,"6' 4""",0,10,9,Colin Robinson,--,7.91,0.37,6.19,0.69,Orthodox,5.2,2.58,0.5,1.0,243 lbs.
--,4604ab1de9058474,"6' 0""",0,0,1,Mark Robinson,--,5.8,0.13,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,265 lbs.
"Aug 18, 1975",b2aa1e07b5b3306e,"5' 4""",0,2,11,Chad Robichaux,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,135 lbs.
"May 17, 1995",38c7f72747f4f712,"5' 5""",0,4,7,Gillian Robertson,"63""",2.75,0.54,2.18,0.5,,1.3,3.44,0.0,0.47,125 lbs.
"Feb 14, 1984",6e0273f9478be71e,"5' 10""",0,5,15,Kenny Robertson,"74""",3.02,0.52,3.72,0.47,Orthodox,0.8,1.37,0.57,0.26,170 lbs.
"Aug 30, 1979",49a74b9fb2e45fdf,"5' 4""",0,13,16,Neil Seery,"64""",3.79,0.58,3.56,0.41,Orthodox,1.6,0.78,0.53,0.27,125 lbs.
--,55e94a9b525dcf45,"6' 0""",0,6,4,Kenneth Seegrist,--,1.28,0.0,3.21,0.66,Orthodox,14.4,0.0,0.4,0.0,185 lbs.
"Sep 26, 1986",d1ce40aca99a9b70,"6' 0""",0,4,8,Matt Secor,--,1.63,0.5,1.02,0.2,,6.1,6.12,0.0,1.0,170 lbs.
--,0c01568b1ac77bff,"6' 4""",1,14,13,Mike Seal,--,3.33,0.5,5.5,0.68,Orthodox,0.0,0.0,0.33,0.0,185 lbs.
--,0b235384fe23fc9c,"5' 9""",0,4,3,Greg Scott,--,7.79,0.37,3.9,0.55,,0.0,11.69,0.0,1.0,145 lbs.
"Jun 24, 1989",34e552520a934063,"6' 1""",0,6,12,Bradley Scott,"76""",4.31,0.57,3.52,0.41,,0.7,0.32,0.63,0.15,170 lbs.
"May 02, 1992",9fa568ad2bf2cb0b,"5' 7""",0,5,11,Justin Scoggins,"66""",2.16,0.55,3.56,0.51,Southpaw,0.5,3.42,0.82,0.63,125 lbs.
--,79cbdf233e5e0496,--,0,0,2,Eric Schwartz,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,205 lbs.
--,99c80d2bd5dbe5a9,"6' 3""",0,1,1,Brian Schwartz,--,0.87,0.45,1.27,0.44,Orthodox,1.0,0.0,0.5,0.0,170 lbs.
--,c1684f00c626f4c0,"5' 9""",0,1,1,Mark Schultz,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,200 lbs.
"Feb 11, 1994",37c5366d18ed6c05,"6' 2""",0,1,9,Roosevelt Roberts,"73""",2.35,0.5,2.87,0.46,Orthodox,0.5,1.84,0.58,0.63,155 lbs.
"Jul 14, 1987",a6cba6bb66c1a8c9,"6' 1""",0,5,17,Danny Roberts,"74""",3.08,0.55,3.41,0.44,Southpaw,0.4,0.18,0.53,0.06,170 lbs.
"Oct 17, 1982",b2a2da86546ddb19,"6' 2""",0,3,12,Buddy Roberts,--,2.08,0.7,2.17,0.34,Orthodox,0.7,0.0,0.76,0.0,185 lbs.
"Aug 05, 1980",22edaf53ad59a967,"5' 10""",0,4,12,Daniel Roberts,"74""",2.27,0.46,0.73,0.2,Southpaw,2.5,2.46,0.4,0.44,170 lbs.
--,c5ec23983dc2d8f4,"5' 11""",0,7,3,Taylor Roberts,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,170 lbs.
"Jul 16, 1978",35dc6220b113b7ec,"5' 6""",1,10,16,Ryan Roberts,--,22.5,0.45,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,155 lbs.
--,d1e6a6536ee62517,"5' 9""",1,10,39,Tyrone Roberts,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,185 lbs.
--,c058823a2595ab09,"6' 2""",0,3,4,Joey Roberts,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200 lbs.
"Nov 15, 1975",775bad6d700d2302,"6' 1""",0,8,5,David Roberts,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,170 lbs.
"Feb 24, 1965",a54a35a670d8e852,"6' 2""",1,2,14,Andre Roberts,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,345 lbs.
"Oct 04, 1990",37d5b176d438d2a5,"6' 1""",0,2,9,Karl Roberson,"74""",1.8,0.64,3.16,0.52,Southpaw,0.8,1.07,0.53,0.57,185 lbs.
"Jul 05, 1984",610caee730f9b89e,"5' 3""",0,2,6,Kali Robbins,"63""",9.4,0.44,3.73,0.46,Orthodox,0.0,2.0,0.0,0.33,115 lbs.
--,e44c679c30403cba,"5' 3""",0,4,6,Lacey Schuckman,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,125 lbs.
--,040426baba8a45e8,"6' 1""",0,10,11,Nate Schroeder,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,230 lbs.
--,d86e913c548c07c2,"6' 0""",1,17,20,Bob Schrijber,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,240 lbs.
"Jul 18, 1985",5a558ba1ff5e9121,"6' 2""",0,5,11,Darrill Schoonover,--,4.35,0.38,1.2,0.33,Orthodox,1.1,0.0,0.5,0.0,220 lbs.
"May 05, 1976",fdfef29ba17ee525,"6' 3""",0,10,15,Alex Schoenauer,--,2.27,0.42,1.22,0.4,Orthodox,4.9,0.0,0.22,0.0,185 lbs.
"Jan 15, 1990",67c1d46f4ed16f9e,"5' 8""",0,4,14,Matt Schnell,"70""",3.69,0.62,3.64,0.34,Orthodox,1.8,0.7,0.58,0.4,125 lbs.
--,aa943b9bc00cb0ed,--,0,3,1,Colleen Schneider,--,2.5,0.5,2.17,0.48,,0.0,2.5,0.6,0.5,135 lbs.
--,bd02e222a6166d50,--,0,3,1,Daniel Schmitt,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
"Jul 29, 1980",3b2485c8d5c8b580,"5' 5""",1,10,12,Justin Robbins,--,3.2,0.47,0.67,0.37,,0.0,0.0,0.0,0.0,135 lbs.
"May 03, 1974",b44f39a5c6596953,"6' 1""",0,10,19,Pedro Rizzo,--,3.02,0.5,1.93,0.34,Orthodox,0.0,0.26,0.78,0.28,241 lbs.
"Jun 12, 1985",60917f79b7271d83,"5' 3""",0,10,9,Nicdali Rivera-Calanoc,--,2.42,0.78,1.82,0.2,,0.0,0.0,0.0,0.0,105 lbs.
"Jun 29, 1989",9c907996820d2d69,"5' 4""",0,4,22,Jimmie Rivera,"68""",3.88,0.61,4.1,0.4,Orthodox,0.0,0.7,0.95,0.23,135 lbs.
--,145df84ea4dfd904,--,0,2,4,Jonathan Rivera,--,3.9,0.6,4.36,0.49,,0.0,0.0,0.0,0.0,155 lbs.
"Oct 08, 1981",7ea4a9f07df33a45,"5' 8""",0,7,11,Francisco Rivera,"68""",3.16,0.68,4.07,0.41,Orthodox,0.6,1.01,0.68,0.63,135 lbs.
--,0f7210aa8d61af8d,--,0,6,6,Mario Rivera,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
"Dec 08, 1974",288aaa8f82040e02,"6' 1""",0,6,15,Dante Rivera,--,4.0,0.25,2.27,0.53,Southpaw,0.0,0.0,0.16,0.0,185 lbs.
"Feb 28, 1972",cb46dface0e28a2c,"6' 1""",0,9,19,Jorge Rivera,"73""",2.64,0.54,3.16,0.48,Orthodox,0.1,0.84,0.63,0.5,185 lbs.
"Nov 11, 1991",09f579be4520394a,"5' 8""",0,2,7,Diego Rivas,"69""",2.14,0.52,1.37,0.4,Orthodox,0.9,1.79,0.64,0.6,145 lbs.
"Sep 27, 1970",1c7cce2f5c17160d,"5' 9""",0,74,47,Shannon Ritch,--,6.0,0.5,1.0,1.0,Orthodox,0.0,0.0,0.0,0.0,190 lbs.
"May 31, 1983",9ec12134b1515f12,"5' 5""",0,3,2,Maria Rios,--,4.13,0.56,2.93,0.34,,0.0,2.0,1.0,0.5,125 lbs.
"May 19, 1983",89ea01f5a7ada40c,"5' 8""",0,3,9,Adam Schindler,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
"Oct 27, 1973",d5ed14b2153c6ed2,"6' 10""",1,14,26,Semmy Schilt,--,1.31,0.53,1.2,0.5,Orthodox,1.1,0.0,0.47,0.0,265 lbs.
--,f41fad444939056b,"6' 3""",0,5,2,Joe Schilling,--,2.64,0.48,2.84,0.52,,0.0,0.0,0.44,0.0,185 lbs.
"Aug 28, 1988",de12bd65e2f46478,"5' 8""",0,2,5,Pat Schilling,"69""",8.24,0.52,1.87,0.26,Orthodox,0.0,0.0,0.0,0.0,145 lbs.
"Dec 24, 1975",1208ffc5be6e31ad,"5' 8""",0,6,10,Samy Schiavo,--,2.62,0.38,1.68,0.34,Orthodox,0.9,0.94,0.66,0.5,155 lbs.
"Jun 30, 1972",0bc7e61d204f2137,"6' 3""",0,8,8,Fabiano Scherner,--,3.2,0.38,1.31,0.31,Orthodox,0.0,1.09,0.4,0.33,257 lbs.
"Jun 01, 1974",a3244e3238541482,"5' 9""",0,5,5,Antonio Schembri,--,2.12,0.55,0.72,0.26,Orthodox,0.4,1.31,0.0,0.4,205 lbs.
"Mar 18, 1983",89a407032911e27e,"6' 4""",0,5,11,Brendan Schaub,"78""",2.22,0.57,2.92,0.37,Orthodox,0.4,2.32,0.72,0.46,245 lbs.
"Apr 22, 1978",66e981516e2476d1,"5' 11""",0,4,15,Eric Schambari,--,1.07,0.54,1.43,0.42,Orthodox,1.0,3.0,0.0,0.42,185 lbs.
"Aug 09, 1971",030f08370fd1c2bb,"6' 2""",0,12,23,Kerry Schall,--,4.84,0.63,0.94,0.11,Orthodox,0.0,0.0,0.0,0.0,265 lbs.
"Sep 20, 1977",f59f1d3a2ff13edd,"6' 3""",2,7,14,Eric Schafer,"75""",3.38,0.56,1.89,0.34,Orthodox,1.8,1.81,0.5,0.36,185 lbs.
--,771b60ff889661c8,"5' 9""",0,2,7,Mark Scanlon,--,3.33,0.48,2.2,0.35,Orthodox,2.0,3.0,0.25,0.75,170 lbs.
--,2f5754b48eab1486,--,0,2,3,Rafael Rios,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,150 lbs.
--,868a78f2e810a837,"5' 8""",0,6,13,Albert Rios,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"Jul 06, 1981",af90b10c785ced3e,"5' 10""",0,4,9,Mike Rio,"71""",2.99,0.53,1.68,0.39,Orthodox,1.0,2.58,0.0,0.27,155 lbs.
"Feb 10, 1979",b13da0b1a3aed3e7,"6' 0""",0,3,13,Nick Ring,"74""",3.48,0.62,3.52,0.42,Southpaw,0.3,1.36,0.52,0.36,185 lbs.
"Sep 25, 1987",c07efc18b231f170,"5' 10""",0,7,14,Jordan Rinaldi,"72""",2.32,0.59,1.56,0.35,Orthodox,1.2,1.45,0.2,0.35,145 lbs.
"Apr 20, 1977",9be3728f3f7badb2,"5' 10""",3,9,18,Moise Rimbon,--,1.0,0.71,0.8,0.34,Orthodox,0.0,1.0,0.37,0.5,205 lbs.
"Sep 22, 1975",995af04c697d78b7,"6' 6""",0,6,9,Jason Riley,--,9.68,0.33,0.0,0.0,,0.0,0.0,0.5,0.0,245 lbs.
"Dec 09, 1980",f2c8ebbeafd45f2b,"5' 8""",1,14,29,Aaron Riley,"69""",3.78,0.61,3.45,0.34,Southpaw,0.1,1.18,0.6,0.34,155 lbs.
"Dec 17, 1982",f1a9ad7485e5024a,"6' 0""",0,5,7,Jeremiah Riggs,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
"Sep 23, 1982",d512d9f204059f57,"6' 0""",0,17,41,Joe Riggs,"70""",1.69,0.57,2.41,0.51,Southpaw,0.6,2.45,0.62,0.55,185 lbs.
"Jan 14, 1986",d023ae89a2a4a41e,"6' 1""",0,3,7,Matthew Riddle,"74""",2.74,0.54,3.01,0.42,Southpaw,0.5,3.51,0.89,0.5,170 lbs.
"Sep 30, 1991",37ed1ab2f8b819f4,"5' 7""",0,1,7,Brad Riddell,"71""",2.4,0.62,6.07,0.59,Orthodox,0.0,1.0,0.8,1.0,155 lbs.
"Feb 21, 1994",5b8ba8f5512893b1,"5' 7""",0,3,8,Matt Sayles,"68""",3.13,0.61,5.44,0.42,Orthodox,0.4,0.0,0.81,0.0,145 lbs.
"Jun 30, 1978",402ea3b5ee233852,"6' 0""",0,3,4,Lumumba Sayers,--,2.37,0.48,2.54,0.41,,2.5,7.63,0.0,0.75,185 lbs.
"Mar 11, 1986",b35a159f525764eb,"5' 8""",0,3,9,Chris Saunders,--,2.96,0.75,1.48,0.22,,0.0,3.7,0.0,1.0,155 lbs.
--,4fe9492959834bf7,"5' 10""",0,2,7,Chad W. Saunders,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,170 lbs.
"Apr 13, 1983",484acc7b0f856ce9,"6' 2""",2,12,22,Ben Saunders,"77""",3.61,0.51,3.37,0.5,Orthodox,1.0,0.21,0.68,0.4,170 lbs.
--,20bd6c3e03c46ee6,"5' 5""",0,2,0,Townsend Saunders,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,170 lbs.
"Nov 11, 1970",36ab6af06e312b41,"6' 1""",0,12,24,Tom Sauer,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,263 lbs.
"Mar 05, 1991",f6f9d41669dd3eaa,"5' 6""",0,5,8,Jeimeson Saudino,--,0.82,0.84,0.66,0.3,,2.5,2.47,0.0,0.5,135 lbs.
"Jun 09, 1990",8abac218746e04ca,"5' 10""",0,3,15,Takashi Sato,"73""",5.22,0.51,3.13,0.36,Southpaw,0.0,0.82,0.77,0.5,170 lbs.
"Jun 08, 1985",276c60b14b571dd4,"5' 10""",7,10,17,Takenori Sato,"71""",12.92,0.09,0.46,0.33,Southpaw,0.0,0.0,0.0,0.0,170 lbs.
"Aug 17, 1965",f4a031ac205ac580,"6' 1""",1,8,1,Masaaki Satake,--,3.76,0.41,1.4,0.35,Orthodox,0.0,0.0,0.58,0.0,220 lbs.
"Jan 05, 1989",98b76850b5f1e836,"5' 11""",0,4,18,Dave Rickels,--,5.53,0.42,4.29,0.59,,0.0,0.0,0.25,0.0,155 lbs.
"Jun 23, 1985",d6a740cf6e898e27,"5' 8""",0,7,18,Mike Richman,--,3.49,0.43,4.06,0.44,,0.0,0.0,0.76,0.0,135 lbs.
--,ad23903ef3af7406,"6' 5""",0,2,7,Rex Richards,--,5.29,0.72,17.65,0.58,,0.0,0.0,0.0,0.0,265 lbs.
"May 22, 1982",b3e5a460b6851080,--,1,3,3,John Richard,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,205 lbs.
"Mar 11, 1987",343d57cde1a14338,--,0,1,5,Matt Ricehouse,--,4.8,0.47,3.7,0.44,,0.0,1.0,0.81,0.22,155 lbs.
"Jul 21, 1982",bf9bc96336922271,"5' 11""",0,5,10,Alessandro Ricci,"69""",2.53,0.64,2.48,0.41,Orthodox,0.0,0.0,0.64,0.0,155 lbs.
"Mar 18, 1986",3c921b1a30fdcbdd,"6' 0""",0,4,9,Mike Ricci,"77""",1.64,0.65,1.8,0.32,Southpaw,0.0,0.67,0.54,1.0,155 lbs.
"Feb 17, 1983",8f4616698508f24d,"5' 8""",0,2,10,Will Ribeiro,--,1.64,0.74,1.83,0.28,Orthodox,2.9,1.15,0.5,1.0,135 lbs.
"Feb 24, 1979",a757c06bbdba61d2,"5' 8""",0,5,20,Vitor Ribeiro,--,1.95,0.48,1.0,0.28,Orthodox,1.2,1.58,1.0,0.26,154 lbs.
"Aug 26, 1993",beecb672a279223e,"5' 3""",0,1,8,Amanda Ribas,"66""",1.22,0.84,4.29,0.38,Orthodox,1.4,2.71,1.0,0.57,115 lbs.
"Aug 04, 1988",7b143a54451263d9,"6' 0""",0,2,13,Paul Sass,"73""",1.9,0.51,0.53,0.26,Orthodox,7.4,0.53,0.33,0.16,155 lbs.
"Oct 07, 1989",7c3c48cf54a2848e,"5' 10""",2,6,21,Ulka Sasaki,"71""",2.5,0.5,2.16,0.41,Southpaw,1.2,3.03,0.41,0.43,125 lbs.
--,23bd78c3f89bdb54,"5' 7""",4,7,3,Kyosuke Sasaki,--,0.93,0.46,0.33,0.45,Southpaw,0.0,0.0,0.0,0.0,183 lbs.
"Sep 12, 1976",e5c38954c006f15c,"6' 2""",1,19,22,Yuki Sasaki,--,1.2,0.57,1.09,0.43,Orthodox,0.0,0.43,0.66,1.0,185 lbs.
"Jan 17, 1989",2097b1a5ff47dfb0,"5' 11""",0,6,35,Alexander Sarnavskiy,--,2.06,0.42,1.43,0.66,,0.0,0.0,0.75,0.0,155 lbs.
"Sep 09, 1983",026b4f7049085842,"5' 9""",0,23,33,Harris Sarmiento,--,3.46,0.36,0.84,0.25,Orthodox,0.0,2.36,0.57,0.6,155 lbs.
"Apr 23, 1982",4f4dac51adc1af4f,"5' 6""",1,16,21,Diego Saraiva,--,3.58,0.62,1.64,0.32,Orthodox,0.7,1.33,0.0,0.4,155 lbs.
